Date,ic_h1,ic_h5,ic_h20
2019-06-07,0.010061532950976138,0.008001588585937289,0.00936522852414284
2019-06-10,0.012176481494496112,0.00468744241464826,0.006726993743050916
2019-06-11,0.01352830427489032,0.0030957801087002404,0.006094689539318141
2019-06-12,0.010235961696833457,0.0021582255997171606,0.005266152996495885
2019-06-13,0.013724536613979802,0.0017003501418417029,0.005069920657406402
2019-06-14,0.010432194035922939,-0.002028064300858454,0.006530761403961434
2019-06-17,0.008513477831492448,0.003117583701932405,0.006726993743050916
2019-06-18,0.007902977220991838,0.0057340148897921635,0.009517853676767992
2019-06-19,0.006987226305240922,0.006322711907060611,0.009823103982018296
2019-06-20,0.0038475088798092106,0.004098745397379815,0.00916899618505336
2019-06-21,0.008077405966849156,0.003837102278593839,0.006705190149818752
2019-06-24,0.011740409629852818,0.001678546548609537,0.007882584184355643
2019-06-25,0.011609588070459831,0.00529794302514887,0.0049609026912455795
2019-06-26,0.00894954969613574,0.004011531024451156,0.006988636861836892
2019-06-27,0.009298407187850376,0.0031175837019324047,0.00613829672578247
2019-06-28,0.0074887089495807085,0.003073976515468075,0.008929156659499548
2019-07-01,0.010846462307334069,0.0001304914291258459,0.011131319575948177
2019-07-02,0.009712675459261504,0.00019590220882233987,0.012395927983413728
2019-07-03,0.008535281424724614,-0.0004582055881426,0.013900375916433092
2019-07-05,0.008055602373616992,-0.0029656188098415356,0.014859734018648336
2019-07-08,0.005439171185757231,-0.0023115110128765965,0.014205626221683396
2019-07-09,0.006507547254133299,-0.001940849927929797,0.014423662154005043
2019-07-10,0.005940653830097019,0.0012206710907340789,0.014140215441986901
2019-07-11,0.00426177715122034,-0.00028377684228528277,0.01230871361048507
2019-07-12,0.004327187930916834,-0.0005672235543034232,0.014314644187844219
2019-07-15,0.004458009490309821,-0.00204986789409062,0.013115446560075161
2019-07-16,0.007357887390187721,-0.0006544379272320816,0.012897410627753516
2019-07-17,0.005591796338382383,-0.0030964403692345242,0.013464304051789796
2019-07-18,0.005003099321113938,-0.0012431349445005276,0.014772519645719675
2019-07-19,0.0037602945068805523,-0.001766421182072479,0.012374124390181564
2019-07-22,0.004719652609095797,0.0019401896673955131,0.011262141135341165
2019-07-23,0.0021250250144682027,0.003837102278593839,0.014031197475826077
2019-07-24,0.0036730801339518934,0.004796460380809085,0.015230395103595133
2019-07-25,0.0025610968791114955,0.006388122686757105,0.015339413069755958
2019-07-26,0.006551154440597628,0.005930247228881647,0.017127307714793462
2019-07-29,0.008600692204421107,0.004360388516165791,0.015099573544202147
2019-07-30,0.009058567662296563,0.0037062807192008514,0.01732354005388294
2019-07-31,0.009734479052493668,0.004294977736469297,0.015492038222381111
2019-08-01,0.009254800001386046,0.002659708244056948,0.009953925541411286
2019-08-02,0.008535281424724612,0.0054941753642383535,0.007359297946783692
2019-08-05,0.006703779593222781,0.006388122686757105,0.009190799778285522
2019-08-06,0.007684941288670191,0.006955016110793386,0.0054405817423532005
2019-08-07,0.005788028677471866,0.006911408924329057,0.002780543368029112
2019-08-08,0.008251834712706473,0.008459464043812747,0.0035654727243870396
2019-08-09,0.009123978441993058,0.004600228041719602,0.0011452738756167625
2019-08-12,0.009843497018654493,0.0015259213959843852,-0.0024523190076904066
2019-08-13,0.009843497018654493,0.003946120244754663,-0.00317183758435184
2019-08-14,0.01217648149449611,0.004098745397379815,-0.0035206950760664746
2019-08-15,0.007902977220991836,0.0044257992958622846,-0.005766465178979435
2019-08-16,0.004261777151220339,0.00865569638290223,-0.00827387840067837
2019-08-19,0.006071475389490005,0.006191890347667623,-0.004894321449692848
2019-08-20,0.006442136474436805,0.009985715570064273,-0.002321497448297418
2019-08-21,0.007096244271401745,0.007805356246847806,5.5094214008529835e-05
2019-08-22,0.011064498239655713,0.003161190888396734,0.0013851134011705743
2019-08-23,0.008230031119474306,0.0010680459381089272,0.0003603445192588351
2019-08-26,0.011478766511066841,0.0027687262102177707,0.003216615232672406
2019-08-27,0.009363817967546869,-0.0012867421309648562,0.0012760954350097514
2019-08-28,0.004196366371523845,-0.0037941553526637923,0.00487368831831692
2019-08-29,0.0018415783024500613,-0.002442332572269583,0.0034782583514583816
2019-08-30,0.004021937625666528,-0.005429424845076141,0.002257257130457161
2019-09-03,0.00011909443710905324,-0.009877357864437733,0.0049609026912455795
2019-09-04,-0.0016906038011606135,-0.010640483627563495,0.006748797336283082
2019-09-05,-0.0004041918004628984,-0.01061868003433133,0.009626871642928816
2019-09-06,-0.003914570310841409,-0.014063647765013348,0.01010655069403644
2019-09-09,-0.008340699736970835,-0.016767293325801767,0.010542622558679732
2019-09-10,-0.009496290178275562,-0.013867415425923865,0.014467269340469371
2019-09-11,-0.008427914109899494,-0.011992306407957704,0.011698212999984458
2019-09-12,-0.0112623812300809,-0.011599841729778742,0.010324586626358084
2019-09-13,-0.013290115400672214,-0.010858519559885142,0.008820138693338723
2019-09-16,-0.011676649501492027,-0.011469020170385752,0.010062943507572109
2019-09-17,-0.008842182381310622,-0.008263891965257546,0.005549599708514025
2019-09-18,-0.008624146448988977,-0.008765374609597334,0.007751762624962654
2019-09-19,-0.007664788346773732,-0.004186620030842755,0.004851884725084754
2019-09-20,-0.007621181160309402,-0.004317441590235743,0.0061164931325503056
2019-09-23,-0.005680661362646747,-0.006759444032238185,0.00454663441983445
2019-09-24,-0.00578967932880757,-0.004949745793968518,0.0045902416062987795
2019-09-25,-0.0021048720725717423,-0.004600888302253883,0.0037835086567086862
2019-09-26,-0.002671765496608024,-0.003096440369234522,0.006421743437800611
2019-09-27,-0.005353607464164277,-0.003794155352663791,0.006007475166389482
2019-09-30,-0.004328838582252538,-0.002442332572269582,0.0023226679101536543
2019-10-01,-0.004328838582252538,0.001460510616287892,0.0023880786898501484
2019-10-02,-0.0031514445477156465,-0.0014611708768221725,0.004110562555191157
2019-10-03,-0.004219820616091715,-0.002551350538430406,0.0049827062844777425
2019-10-04,-0.0029770158018583293,-0.003009225996305864,0.0011016666891524333
2019-10-07,3.188006418039381e-05,-0.0022461002331801007,-0.0018636219904219606
2019-10-08,-0.003064230174786988,-0.006475997320220045,-0.001972639956582784
2019-10-09,-0.003783748751448422,-0.0037505481661994624,-0.002386908227993913
2019-10-10,-0.00517917871830696,-0.00486253142103986,-0.006028108297765411
2019-10-11,-0.0028679978356975057,-0.005996318269112422,-0.007292716705230962
2019-10-14,-0.004961142785985313,-0.009659321932116084,-0.006987466399980656
2019-10-15,-0.004394249361949033,-0.011185573458367612,-0.006791234060891173
2019-10-16,-0.00424162420932388,-0.00992096505090206,-0.004785303483532025
2019-10-17,-0.005048357158913972,-0.008939803355454651,-0.00223428307536876
2019-10-18,-0.009343665025650412,-0.01253739623876182,-0.0028011764994050415
2019-10-21,-0.011981899806742335,-0.011861484848564717,0.00036034451925883446
2019-10-22,-0.009103825500096599,-0.01262461061169048,-0.0018200148039576316
2019-10-23,-0.009365468618882574,-0.013126093256030268,-0.0020162471430471137
2019-10-24,-0.01387881241794066,-0.010117197389991542,-0.004719892703835532
2019-10-25,-0.01167664950149203,-0.01005178661029505,-0.0020162471430471137
2019-10-28,-0.013224704620975719,-0.010095393796759378,-0.0036951238219237927
2019-10-29,-0.014620134587834259,-0.010487858474938345,-0.0007516387355815635
2019-10-30,-0.012352560891689133,-0.011338198610992764,-0.0016455860581003144
2019-10-31,-0.011153363263920076,-0.009593911152419591,0.001079863095920268
2019-11-01,-0.008885789567774952,-0.005385817658611814,-0.00162378246486815
2019-11-04,-0.008340699736970835,-0.006803051218702516,-0.003237248364048335
2019-11-05,-0.010215808754936996,-0.0087871782028295,-0.0005772099897242464
2019-11-06,-0.007642984753541567,-0.01144721657715359,-0.00018474531154528235
2019-11-07,-0.003609320005591105,-0.011970502814725541,0.001210684655313256
2019-11-08,-0.00587689370173623,-0.010248018949384534,-0.002844783685869371
2019-11-11,-0.007904627872327543,-0.008721767423133006,-0.0033898735166734873
2019-11-12,-0.010913523738366267,-0.010008179423830721,-0.003934963347477604
2019-11-13,-0.011327792009777394,-0.015088416646925088,-0.0013185321596178446
2019-11-14,-0.009975969229383186,-0.015132023833389418,-0.0030628196181910175
2019-11-15,-0.008013645838488367,-0.010226215356152367,-0.0035643022625308045
2019-11-18,-0.009365468618882575,-0.010771305186956485,-0.003913159754245439
2019-11-19,-0.014423902248744777,-0.0091578392877763,-0.0036733202286916276
2019-11-20,-0.014423902248744777,-0.00883078538929383,-0.005046946602318002
2019-11-21,-0.009714326110597209,-0.006824854811934682,-0.005548429246657788
2019-11-22,-0.009975969229383186,-0.010008179423830721,-0.008339289180374864
2019-11-25,-0.00820987817757785,-0.010684090814027828,-0.011435399419342247
2019-11-26,-0.007882824279095379,-0.006824854811934682,-0.008208467620981878
2019-11-27,-0.006400179939308182,-0.006977479964559834,-0.010367023350966178
2019-11-29,-0.008842182381310624,-0.005952711082648096,-0.013942812641041183
2019-12-02,-0.0091038255000966,-0.010902126746349475,-0.012700007826807797
2019-12-03,-0.0053100002776999495,-0.01079310878018865,-0.01056325569005566
2019-12-04,-0.005440821837092937,-0.011403609390689263,-0.01468413481093478
2019-12-05,-0.004895732006288821,-0.009005214135151146,-0.011021131147931119
2019-12-06,-0.009583504551204223,-0.010487858474938347,-0.008012235281892396
2019-12-09,-0.00934366502565041,-0.01079310878018865,-0.003193641177584004
2019-12-10,-0.009888754856454528,-0.011883288441796883,0.0010580595026881041
2019-12-11,-0.0073813416347555914,-0.011272787831296273,0.002889561334189936
2019-12-12,-0.007861020685863215,-0.011621645323010908,0.0013633098079384094
2019-12-13,-0.007948235058791872,-0.012384771086136672,-0.00029376327770610475
2019-12-16,-0.009452682991811234,-0.015589899291264874,0.0017121672996530438
2019-12-17,-0.008645950042221143,-0.018598795157303602,0.003718097877012193
2019-12-18,-0.009082021906864437,-0.015350059765711065,0.007882584184355643
2019-12-19,-0.010172201568472669,-0.015677113664193533,0.009605068049696651
2019-12-20,-0.013508151332993863,-0.019994225124162136,0.0070322440483012215
2019-12-23,-0.01629901126671094,-0.018555187970839267,0.0060510823528538114
2019-12-24,-0.012592400417242947,-0.017225168783677226,0.006312725471639787
2019-12-26,-0.013333722587136545,-0.021803923362431803,0.007424708726480186
2019-12-27,-0.017650834047105147,-0.01785747298741,0.007381101540015855
2019-12-30,-0.01592835018176414,-0.014477916036424478,0.004372205673977132
2019-12-31,-0.014729152553995085,-0.009506696779490934,0.006705190149818751
2020-01-02,-0.019504139471839144,-0.005276799692450991,0.00585485001376433
2020-01-03,-0.015470474723888681,-0.003881369725592453,0.010062943507572109
2020-01-06,-0.011916489027045844,-0.005167781726290167,0.015339413069755958
2020-01-07,-0.007228716482130441,-0.007566176981828279,0.0167348430366145
2020-01-08,-0.0031296409544834844,-0.006454193726987882,0.016102538832881718
2020-01-09,-0.0016251930214641226,-0.003227261928627513,0.011720016593216623
2020-01-10,-0.0030642301747869903,0.0013078854636627373,0.012570356729271046
2020-01-13,-0.005135571531842633,0.0029431549560750866,0.01475071605248751
2020-01-14,-0.0036965343785197655,0.0003921345479118212,0.016298771171971198
2020-01-15,-0.001646996614696287,-0.0007416523001607412,0.01802125503731221
2020-01-16,0.002800936404665304,-6.57409099636366e-05,0.018326505342562516
2020-01-17,0.004588831049702805,0.00043574173437615056,0.019721935309421054
2020-01-21,0.0023430609467898454,-0.0004364019949104356,0.019220452665081263
2020-01-22,0.0016671495565927408,-0.002071671487322785,0.01884979158013447
2020-01-23,0.003106186709915609,8.688424266151628e-05,0.01773780832529407
2020-01-24,0.003607669354255396,0.00017409861559017492,0.01819568378316953
2020-01-27,0.0029099543708261256,0.0048182639740412475,0.02055047185224331
2020-01-28,0.0018415783024500578,0.009178982620474181,0.022839849141620603
2020-01-29,0.004305384337684666,0.00856848200997357,0.023014277887477917
2020-01-30,0.005221135253435581,0.010923270079047354,0.02467135097312243
2020-01-31,0.009712675459261499,0.008306838891187593,0.028268943856429602
2020-02-03,0.012154677901263943,0.010334573061778906,0.027069746228660544
2020-02-04,0.009908907798350982,0.010901466485815187,0.027811068398554146
2020-02-05,0.012634356952371565,0.012187878486512902,0.027440407313607345
2020-02-06,0.009647264679565006,0.013844951572157416,0.02667728155048158
2020-02-07,0.01106449823965571,0.015000542013462145,0.027091549821892706
2020-02-10,0.011304337765209522,0.01890338520201962,0.029402730704502163
2020-02-11,0.012350910240353423,0.01883797442232312,0.03158309002771863
2020-02-12,0.01444405519064123,0.01838009896444767,0.034897236199007656
2020-02-13,0.015599645631945958,0.018510920523840655,0.03740464942070659
2020-02-14,0.01913182773555663,0.01715909774344644,0.03925795484544059
2020-02-18,0.019589703193432093,0.02032061876211032,0.042593904609961784
2020-02-19,0.01921904210848529,0.022457370898862457,0.044752460339946086
2020-02-20,0.01906641695586014,0.02387460445895316,0.0430081728813729
2020-02-21,0.01858673790475252,0.0248993733408649,0.04361867349187352
2020-02-24,0.022358759533917003,0.026360214087419936,0.045668211255697
2020-02-25,0.024626333230062126,0.029129270427904846,0.04152552854158572
2020-02-26,0.02619619194277798,0.02821351951215393,0.040195509354423675
2020-02-27,0.02580372726459902,0.030938968666174512,0.03614004101324104
2020-02-28,0.02702472848560024,0.033446381887873446,0.03973763389654821
2020-03-02,0.029662963266692165,0.036804135245626805,0.03832040033645751
2020-03-03,0.02885623031710207,0.03634625978775135,0.037448256607170924
2020-03-04,0.030992982453854206,0.04040172812893398,0.03899631172665462
2020-03-05,0.03302071662444553,0.045045893487385046,0.0373392386410101
2020-03-06,0.03513566516796549,0.044631625215973914,0.04026092013412016
2020-03-09,0.034503360964232725,0.04820741450604892,0.03978124108301254
2020-03-10,0.03947458022116627,0.04875250433685304,0.038800079387565134
2020-03-11,0.04353004856234889,0.05158697145703445,0.03607463023354455
2020-03-12,0.04165493954438273,0.05023514867664024,0.03509346853809714
2020-03-13,0.044227763545778155,0.04931939776088932,0.03635807694556269
2020-03-16,0.044053334799920844,0.05221927566076722,0.03459198589375736
2020-03-17,0.04728026659828121,0.05016973789694374,0.038625650641707816
2020-03-18,0.04636451568253029,0.04812020013312027,0.04039174169351316
2020-03-19,0.044489406664564135,0.04641951986101142,0.03740464942070659
2020-03-20,0.04793437439524615,0.04879611152331737,0.03921434765897626
2020-03-23,0.04549237195324371,0.04681198453919039,0.03893090094695812
2020-03-24,0.04322479825709859,0.044326374910723616,0.035878397894455065
2020-03-25,0.04154592157822191,0.04679018094595822,0.03637988053879486
2020-03-26,0.044118745579617334,0.04421735694456279,0.03618364819970537
2020-03-27,0.04257069046013365,0.046724770166261725,0.03450477152082869
2020-03-30,0.0401940987978277,0.044239160537794954,0.03219359063821924
2020-03-31,0.04257069046013365,0.04208060480781066,0.030732749891664204
2020-04-01,0.04006327723843471,0.039573191586111715,0.03214998345175491
2020-04-02,0.04305036951124126,0.03826497599218184,0.03605282664031238
2020-04-03,0.040760992221863974,0.03926794128086141,0.03297851999457716
